,__catalogCourseId,dateStart,pid,id,title,catalogActivationDate,name,description,id,linkedGroup
1957,SMMBC105,2017-01-01,HykI4C1R-,59f254479223d20100bbb555,Introduction to Social Media Marketing,2017-10-27,SMMBC,Social Media Marketing,59f24ceeb843a30100ea2b31,59d3a0a3b0e9130001e8a722
1958,SMMBC120,2017-01-01,Byk0vAkAZ,59f257c7bc8eac010010afaf,Social Media Marketing Strategy,2017-10-27,SMMBC,Social Media Marketing,59f24ceeb843a30100ea2b31,59d3a0a3b0e9130001e8a722
1959,SMMBC130,2017-01-01,HkJju0kRb,59f258969223d20100bbb567,Social Media Marketing Content,2017-10-27,SMMBC,Social Media Marketing,59f24ceeb843a30100ea2b31,59d3a0a3b0e9130001e8a722
1960,SMMBC150,2017-01-01,rkBxj0kAb,59f25aed73127b0100ec47b0,Social Media Marketing Analytics,2017-10-27,SMMBC,Social Media Marketing,59f24ceeb843a30100ea2b31,59d3a0a3b0e9130001e8a722
1961,SMMBC160,2017-01-01,HJpHjAk0b,59f25b44e818100100ccc51f,Social Media Marketing Advocacy and Advertising,2017-10-27,SMMBC,Social Media Marketing,59f24ceeb843a30100ea2b31,59d3a0a3b0e9130001e8a722
1962,SOC111,2021-01-01,VyeQsxW3iZ,5ebb262e5e7aea2600d75e0a,Introduction to Sociology,2020-12-01,SOC,Sociology,3bf622fe-c2b2-43d8-b180-b1d4880937d2,578be7a9aeb3767907f3b4f8
1963,SOC230,2016-01-01,NkMXolZnjb,ba28dc4d-69a7-4397-a820-07a400eaf5c0,Sociological Explorations,2016-01-01,SOC,Sociology,3bf622fe-c2b2-43d8-b180-b1d4880937d2,578be7a9aeb3767907f3b4f8
1964,SOC255,2019-01-01,NJgdsx-3i-,5acf9f7afc3b132e003826e3,"Media, Self and Society",2018-12-21,SOC,Sociology,3bf622fe-c2b2-43d8-b180-b1d4880937d2,578be7a9aeb3767907f3b4f8
1965,SOC295R,2016-01-01,NyNogZnsb,3c254fd9-ea47-45ee-87ec-82502fbada69,Student Special Topics,2016-01-01,SOC,Sociology,3bf622fe-c2b2-43d8-b180-b1d4880937d2,578be7a9aeb3767907f3b4f8
1966,SOC300,2016-01-01,41xEoe-hsb,4bedb34c-9b6b-4f92-8000-fad49744836c,Sociological Theory,2016-01-01,SOC,Sociology,3bf622fe-c2b2-43d8-b180-b1d4880937d2,578be7a9aeb3767907f3b4f8
1967,SOC311,2016-01-01,EyWEil-2sb,6bf8447e-3a41-47c0-a5df-30640053716b,Sociology of the Family,2016-01-01,SOC,Sociology,3bf622fe-c2b2-43d8-b180-b1d4880937d2,578be7a9aeb3767907f3b4f8
1968,SOC323,2022-01-01,41Big-2o-,6009a7505ad1230026093330,Race and Ethnic Relations,2021-12-01,SOC,Sociology,3bf622fe-c2b2-43d8-b180-b1d4880937d2,578be7a9aeb3767907f3b4f8
1969,SOC340,2017-01-01,4JWHsgWnoW,7a9ad24a-1012-4892-9acf-9abc345137d2,Research Methods,2017-01-01,SOC,Sociology,3bf622fe-c2b2-43d8-b180-b1d4880937d2,578be7a9aeb3767907f3b4f8
1970,SOC360,2016-01-01,V18il-2jZ,f472bb93-2004-462b-8e1f-246266dab34a,Sociology of Religion,2016-01-01,SOC,Sociology,3bf622fe-c2b2-43d8-b180-b1d4880937d2,578be7a9aeb3767907f3b4f8
1971,SOC370,2016-01-01,VylLseZnjb,11c707cd-b1db-4d1f-b0c2-d5a33a7b9755,Social Stratification,2016-01-01,SOC,Sociology,3bf622fe-c2b2-43d8-b180-b1d4880937d2,578be7a9aeb3767907f3b4f8
1972,SOC383,2019-01-01,4ybUilZ2jZ,5acbc742a7ddaf2f002ab2c1,Crime and Delinquency,2018-12-23,SOC,Sociology,3bf622fe-c2b2-43d8-b180-b1d4880937d2,578be7a9aeb3767907f3b4f8
1973,SOC395R,2016-01-01,NkzUoe-3jb,d9e3414e-d589-4a94-8e09-ce8b6b9132de,Direct Study,2016-01-01,SOC,Sociology,3bf622fe-c2b2-43d8-b180-b1d4880937d2,578be7a9aeb3767907f3b4f8
1974,SOC400,2016-01-01,VyPol-3j-,d0997e88-d405-4428-852b-dc0af4820ba2,Sociological Analysis,2016-01-01,SOC,Sociology,3bf622fe-c2b2-43d8-b180-b1d4880937d2,578be7a9aeb3767907f3b4f8
1975,SOC411,2021-01-01,41gPsgZ3j-,5fca55d7b599cd0026eb494d,Global Conflicts and Terrorism,1970-01-01,SOC,Sociology,3bf622fe-c2b2-43d8-b180-b1d4880937d2,578be7a9aeb3767907f3b4f8
1976,SOC450,2021-01-01,Ey_igWhjZ,5fca548596c23300261e227b,"Protest, Conflict, & Social Change",1970-01-01,SOC,Sociology,3bf622fe-c2b2-43d8-b180-b1d4880937d2,578be7a9aeb3767907f3b4f8
1977,SOC462,2020-01-01,VJbOjeWno-,5cc0939f18ea102400bd7eb7,Sociology of Health,2019-12-01,SOC,Sociology,3bf622fe-c2b2-43d8-b180-b1d4880937d2,578be7a9aeb3767907f3b4f8
1978,SOC490R,2016-01-01,4yM_seW3sb,1bf1ec43-5a88-48aa-8846-924cac38faae,Special Topics in Sociology,2016-01-01,SOC,Sociology,3bf622fe-c2b2-43d8-b180-b1d4880937d2,578be7a9aeb3767907f3b4f8
1979,SOC495,2016-01-01,NkYoeWhjZ,f0098514-f896-4a93-ab3d-7a8e86d37d0d,Senior Thesis,2016-01-01,SOC,Sociology,3bf622fe-c2b2-43d8-b180-b1d4880937d2,578be7a9aeb3767907f3b4f8
1980,SOC498R,2019-01-01,NJlYsxWniZ,5bce307d32b3b82e0047070a,Senior Internship in Sociology,2018-12-23,SOC,Sociology,3bf622fe-c2b2-43d8-b180-b1d4880937d2,578be7a9aeb3767907f3b4f8
1981,SPAN101,2022-01-01,EJZFil-njW,61e854400fda5e27cff41ade,Beginning Spanish I,2021-12-01,SPAN,Spanish,959e37f4-6bc5-496c-aa51-95cfbec13a49,578be868aeb3767907f3b4ff
1982,SPAN102,2022-01-01,V1qog-2oW,61e85d8a3e0cba3e678bb0e4,Beginning Spanish II,2021-12-01,SPAN,Spanish,959e37f4-6bc5-496c-aa51-95cfbec13a49,578be868aeb3767907f3b4ff
1983,SPAN201,2016-01-01,E1xqoeZ3o-,51e70e24-b488-4084-b6d0-8492e03dd1c2,Intermediate Spanish,2016-01-01,SPAN,Spanish,959e37f4-6bc5-496c-aa51-95cfbec13a49,578be868aeb3767907f3b4ff
1984,SPAN202,2016-01-01,VJbqolbhi-,3c9138f5-675c-4016-bae4-80bf6a61631c,Readings in Hispanic Literature,2016-01-01,SPAN,Spanish,959e37f4-6bc5-496c-aa51-95cfbec13a49,578be868aeb3767907f3b4ff
1985,SPAN302,2022-01-01,Ekz9ie-hs-,61e861b9dd5c92ab1a1c4bc1,Read in Hispanic Literature Advanced Speaker,2021-12-01,SPAN,Spanish,959e37f4-6bc5-496c-aa51-95cfbec13a49,578be868aeb3767907f3b4ff
1986,SPAN321,2016-01-01,EJjigWniZ,1ed49c6e-7b0b-40f3-9363-6816c05bad22,Advanced Grammar and Composition,2016-01-01,SPAN,Spanish,959e37f4-6bc5-496c-aa51-95cfbec13a49,578be868aeb3767907f3b4ff
1987,SPAN325,2016-01-01,N1loieb2jW,6c499a6a-679b-4659-b0e9-2a3d563f5f75,Phonetics and Conversation,2016-01-01,SPAN,Spanish,959e37f4-6bc5-496c-aa51-95cfbec13a49,578be868aeb3767907f3b4ff
1988,SPAN339,2016-01-01,41-jseZ3jW,4f136562-666a-4296-8fd0-d84f14b7f7fd,Introduction to Literary Analysis,2016-01-01,SPAN,Spanish,959e37f4-6bc5-496c-aa51-95cfbec13a49,578be868aeb3767907f3b4ff
1989,SPAN350,2016-01-01,Ny2jeZ2i-,3af1f68a-301d-4993-8c2f-0e7ea864d215,Hispanic Civilization & Culture,2016-01-01,SPAN,Spanish,959e37f4-6bc5-496c-aa51-95cfbec13a49,578be868aeb3767907f3b4ff
1990,SPAN377,2016-01-01,4yehoeb3s-,dfe6abee-b0cd-4d71-9d8b-01ca4be6028b,Spanish Teaching Methods,2016-01-01,SPAN,Spanish,959e37f4-6bc5-496c-aa51-95cfbec13a49,578be868aeb3767907f3b4ff
1991,SPAN378,2016-01-01,VyW3ixbhiW,38b883ca-6c15-4ca2-a5c4-faf9c91d05a3,Spanish Teaching Methods II,2016-01-01,SPAN,Spanish,959e37f4-6bc5-496c-aa51-95cfbec13a49,578be868aeb3767907f3b4ff
1992,SPAN441,2016-01-01,EkGnjxWnob,17bd725f-b090-477e-8b82-995dfc4dab73,Masterpieces of Spanish Literature,2016-01-01,SPAN,Spanish,959e37f4-6bc5-496c-aa51-95cfbec13a49,578be868aeb3767907f3b4ff
1993,SPAN451,2016-01-01,EyToxW2iZ,24926629-5d81-4cc2-80d2-3b31b24b74d6,Masterpieces Spanish-American Literature,2016-01-01,SPAN,Spanish,959e37f4-6bc5-496c-aa51-95cfbec13a49,578be868aeb3767907f3b4ff
1994,SPAN490R,2016-01-01,41eTixbnsW,85104209-6c8f-44a3-b3ec-dc5566551a9f,Spanish Special Topics,2016-01-01,SPAN,Spanish,959e37f4-6bc5-496c-aa51-95cfbec13a49,578be868aeb3767907f3b4ff
1995,SPAN491,2016-01-01,Ny0oe-noW,c3aa0f68-c7ca-42f1-9289-251a6fd0adaa,Independent Study in Spanish,2016-01-01,SPAN,Spanish,959e37f4-6bc5-496c-aa51-95cfbec13a49,578be868aeb3767907f3b4ff
1996,SPAN497,2022-01-01,EygAjeZhjZ,60007cff4cb34c002601faea,Spanish Teaching Practicum,2021-12-01,SPAN,Spanish,959e37f4-6bc5-496c-aa51-95cfbec13a49,578be868aeb3767907f3b4ff
1997,SPED300,2022-01-01,NJMAsg-3o-,605122c500c84d002692116d,Assistive Technology,2021-12-01,SPED,Special Education,aaa9efee-2c79-400a-8656-062412f245eb,578be7b7f764effe0672e82e
1998,SPED310,2022-01-01,Nk1nxbns-,60512503dea0f50026f724ea,Exceptional Students: P-Grade 6,2021-12-01,SPED,Special Education,aaa9efee-2c79-400a-8656-062412f245eb,578be7b7f764effe0672e82e
1999,SPED360,2020-01-01,4yxk2ebhjZ,5ebaf7847ce40a260085a311,Diverse and Exceptional Students,2019-12-01,SPED,Special Education,aaa9efee-2c79-400a-8656-062412f245eb,578be7b7f764effe0672e82e
2000,SPED380,2022-01-01,V1b12x-njW,60512b401deec90027c0133f,Legal Issues,2021-12-01,SPED,Special Education,aaa9efee-2c79-400a-8656-062412f245eb,578be7b7f764effe0672e82e
2001,SPED381,2022-01-01,N1fy2xWnjW,60513353e1c2df0027552150,Evidence-Based Practices,2021-12-01,SPED,Special Education,aaa9efee-2c79-400a-8656-062412f245eb,578be7b7f764effe0672e82e
2002,SPED391,2017-01-01,4Jgne-no-,6d12d195-66b6-4bd3-8046-9d00c2c4cb71,Teaching Reading and Language Arts to Students with Disabilities,2017-01-01,SPED,Special Education,aaa9efee-2c79-400a-8656-062412f245eb,578be7b7f764effe0672e82e
2003,SPED392,2017-01-01,Vkex2eZ3jW,e914e7fb-104f-47f3-aea1-8ff08af066aa,Teaching Math to Students with Disabilities,2017-01-01,SPED,Special Education,aaa9efee-2c79-400a-8656-062412f245eb,578be7b7f764effe0672e82e
2004,SPED393,2022-01-01,41bxne-2jZ,60500fb43f4cd60027d394d5,Social Behavior Strategies for Students with Disabilities,2021-12-01,SPED,Special Education,aaa9efee-2c79-400a-8656-062412f245eb,578be7b7f764effe0672e82e
2005,SPED400,2016-01-01,NJMg2e-hsb,a96d73a4-2fa9-4c77-9669-f0662e9ca5f6,Practicum- Elementary Education,2016-01-01,SPED,Special Education,aaa9efee-2c79-400a-8656-062412f245eb,578be7b7f764effe0672e82e
2006,SPED410,2022-01-01,rJXd0rhfm,605136b6e1c2df00275521c2,Transition Curriculum and Secondary Practicum,2021-12-01,SPED,Special Education,aaa9efee-2c79-400a-8656-062412f245eb,578be7b7f764effe0672e82e
2007,SPED422,2016-01-01,VJWhgW3sZ,06771907-a13e-4fc9-af41-a277d932d08b,Emotional and Behavioral Disorders,2016-01-01,SPED,Special Education,aaa9efee-2c79-400a-8656-062412f245eb,578be7b7f764effe0672e82e
2008,SPED423,2017-01-01,4yeWhlWnsZ,76338fe7-2009-41a9-8718-945005134741,Autism Spectrum Disorders,2017-01-01,SPED,Special Education,aaa9efee-2c79-400a-8656-062412f245eb,578be7b7f764effe0672e82e
2009,SPED424,2022-01-01,4JeHXne3o-,60513b12b46f33002787df11,Assessment and Evaluation,2021-12-01,SPED,Special Education,aaa9efee-2c79-400a-8656-062412f245eb,578be7b7f764effe0672e82e
2010,SPED435,2022-01-01,S1iU9B2G7,60500a60e2274a0028e5b4a5,Senior Practicum,2021-12-01,SPED,Special Education,aaa9efee-2c79-400a-8656-062412f245eb,578be7b7f764effe0672e82e
2011,SPED441,2022-01-01,4k--3gZnib,60513f6f68505d00270a0d26,Students with Severe Disabilities,2021-12-01,SPED,Special Education,aaa9efee-2c79-400a-8656-062412f245eb,578be7b7f764effe0672e82e
2012,SPED460,2016-01-01,NkfWnxbho-,5327b214-3e51-43ab-9c35-0521259f8a5e,Practicum- Secondary Education,2016-01-01,SPED,Special Education,aaa9efee-2c79-400a-8656-062412f245eb,578be7b7f764effe0672e82e
2013,SW260,2016-01-01,EyeM2l-nj-,8afa2bd5-242d-42ea-b131-7aa136f977a6,Introduction to Social Work,2016-01-01,SW,Social Work,0b11282e-3f3f-45bc-b243-ee7483654c60,578be7a9aeb3767907f3b4f8
2014,SW311,2020-01-01,EkWM3gZ3ib,5ccc9e100f81d8240005a245,Family Interaction,2019-12-01,SW,Social Work,0b11282e-3f3f-45bc-b243-ee7483654c60,578be7a9aeb3767907f3b4f8
2015,SW340,2020-01-01,NJQ3xbnjW,5ccc93dfb9d7dc240008734d,Social Work Research Methods,1970-01-01,SW,Social Work,0b11282e-3f3f-45bc-b243-ee7483654c60,578be7a9aeb3767907f3b4f8
2016,SW362,2020-01-01,E1e73gZhj-,5ccca2c968db7c2400f18f15,Social Work Practice I - Individuals,2019-12-01,SW,Social Work,0b11282e-3f3f-45bc-b243-ee7483654c60,578be7a9aeb3767907f3b4f8
2017,SW364,2020-01-01,4kW7hx-hjW,5cd05e90a17f7b240042a813,Social Work Practice II - Groups,2019-12-01,SW,Social Work,0b11282e-3f3f-45bc-b243-ee7483654c60,578be7a9aeb3767907f3b4f8
2018,SW365,2020-01-01,EyG7heZ3sb,5cd0771d76addf2400c7fdfe,Social Work Practice III - Community,2019-12-01,SW,Social Work,0b11282e-3f3f-45bc-b243-ee7483654c60,578be7a9aeb3767907f3b4f8
2019,SW367,2020-01-01,VJNngbniZ,5ccc862d16d6382400b248bd,Human Behavior in Social Environment,2019-12-01,SW,Social Work,0b11282e-3f3f-45bc-b243-ee7483654c60,578be7a9aeb3767907f3b4f8
2020,SW397,2020-01-01,N1x42gZ2s-,5ccca0f9b9d7dc2400087430,Internship Seminar I,1970-01-01,SW,Social Work,0b11282e-3f3f-45bc-b243-ee7483654c60,578be7a9aeb3767907f3b4f8
2021,SW398,2020-01-01,V1W43lW2ob,5cd06370a17f7b240042a85d,Internship I,2019-12-01,SW,Social Work,0b11282e-3f3f-45bc-b243-ee7483654c60,578be7a9aeb3767907f3b4f8
2022,SW400,2020-01-01,VJzNhx-hiZ,5cccaab3e07888250038f0fc,Social Work Values and Ethics,2019-12-01,SW,Social Work,0b11282e-3f3f-45bc-b243-ee7483654c60,578be7a9aeb3767907f3b4f8
2023,SW463,2020-01-01,VyH3x-2ib,5ccc9a68e07888250038efcf,Child Welfare Services,2019-12-01,SW,Social Work,0b11282e-3f3f-45bc-b243-ee7483654c60,578be7a9aeb3767907f3b4f8
2024,SW464,2020-01-01,EJxH2lZ2iW,5cccaf6ce07888250038f139,Intervention Diverse Clients,2019-12-01,SW,Social Work,0b11282e-3f3f-45bc-b243-ee7483654c60,578be7a9aeb3767907f3b4f8
2025,SW465,2020-01-01,EkbH3g-hsZ,5ccc95c1e07888250038ef83,Social Work in Community Mental Health,2019-12-01,SW,Social Work,0b11282e-3f3f-45bc-b243-ee7483654c60,578be7a9aeb3767907f3b4f8
2026,SW466,2020-01-01,N1MS2lW3jW,5ccca947b9d7dc24000874d7,Social Welfare Policy,2019-12-01,SW,Social Work,0b11282e-3f3f-45bc-b243-ee7483654c60,578be7a9aeb3767907f3b4f8
2027,SW490R,2019-01-01,4JI3g-2oZ,5c48b9370102822400955c6a,Special Topics,1970-01-01,SW,Social Work,0b11282e-3f3f-45bc-b243-ee7483654c60,578be7a9aeb3767907f3b4f8
2028,SW497,2020-01-01,EygInx-3i-,5cd0621976addf2400c7fd42,Internship Seminar II,2019-12-01,SW,Social Work,0b11282e-3f3f-45bc-b243-ee7483654c60,578be7a9aeb3767907f3b4f8
2029,SW498,2020-01-01,VJb8ngWhoZ,5ccca6f2d603af2400a0d546,Internship II,2019-12-01,SW,Social Work,0b11282e-3f3f-45bc-b243-ee7483654c60,578be7a9aeb3767907f3b4f8
2030,TA105,2016-01-01,EJD2lWnj-,aa66a9c3-1d1e-41f9-86f2-08fc1e73848e,Career & Orientation,2016-01-01,TA,Theatre Arts,555b3a80-8f08-4875-a8d8-17e0da488f16,578bea42f764effe0672e84b
2031,TA115,2016-01-01,NyeD2lZnsb,c360fe73-6c9d-41f5-9aeb-866a4e6cfbe5,Introduction to Theatre,2016-01-01,TA,Theatre Arts,555b3a80-8f08-4875-a8d8-17e0da488f16,578bea42f764effe0672e84b
2032,TA116,2016-01-01,N1Zw3xZnj-,71cc04ef-614f-407b-abac-016819e5a23e,Dramatic Structure and Analysis,2016-01-01,TA,Theatre Arts,555b3a80-8f08-4875-a8d8-17e0da488f16,578bea42f764effe0672e84b
2033,TA117,2016-01-01,E1zv2gW2j-,e5b3a701-dbec-4eef-bc1d-df3368aeb919,Introduction-Film Art & Analysis,2016-01-01,TA,Theatre Arts,555b3a80-8f08-4875-a8d8-17e0da488f16,578bea42f764effe0672e84b
2034,TA119,2016-01-01,V1O3x-hi-,b604e087-5080-4a30-a239-3ecdf95a4583,Introduction to Technical Theatre,2016-01-01,TA,Theatre Arts,555b3a80-8f08-4875-a8d8-17e0da488f16,578bea42f764effe0672e84b
2035,TA121,2016-01-01,VkxO2gZ2ib,78aba79a-7d47-4bf7-b40a-a4d42037bfe6,Voice Diction,2016-01-01,TA,Theatre Arts,555b3a80-8f08-4875-a8d8-17e0da488f16,578bea42f764effe0672e84b
2036,TA123M,2016-01-01,N1WO3eZ2o-,efa0e164-3d48-40e9-993e-fcf7e45c60b8,Acting I,2016-01-01,TA,Theatre Arts,555b3a80-8f08-4875-a8d8-17e0da488f16,578bea42f764effe0672e84b
2037,TA123W,2016-01-01,4kGu2gWhs-,6f83da65-6623-4311-8e21-5c645e1b162f,Acting I,2016-01-01,TA,Theatre Arts,555b3a80-8f08-4875-a8d8-17e0da488f16,578bea42f764effe0672e84b
2038,TA126,2016-01-01,VJY2x-njW,130d49c2-0ea7-44b9-b869-ab691e03be24,Stage Makeup,2016-01-01,TA,Theatre Arts,555b3a80-8f08-4875-a8d8-17e0da488f16,578bea42f764effe0672e84b
2039,TA160,2016-01-01,EylFhgZnsW,be1e93dc-a151-498a-86b4-f1e1bdf2ef4c,Technical Theatre Practicum,2016-01-01,TA,Theatre Arts,555b3a80-8f08-4875-a8d8-17e0da488f16,578bea42f764effe0672e84b
2040,TA217,2016-01-01,E1WF3lW3ib,37c970c7-427a-402b-a814-b78afcd4a4ce,Theatre Design Fundamentals,2016-01-01,TA,Theatre Arts,555b3a80-8f08-4875-a8d8-17e0da488f16,578bea42f764effe0672e84b
2041,TA223M,2016-01-01,41MKnxbhs-,5e053961-d4b3-42af-aa60-1403a951dbf1,Acting II,2016-01-01,TA,Theatre Arts,555b3a80-8f08-4875-a8d8-17e0da488f16,578bea42f764effe0672e84b
2042,TA223W,2016-01-01,4Jc2l-hjW,de2d8ece-68f9-4f24-86c8-73a4d319e1dc,Acting II,2016-01-01,TA,Theatre Arts,555b3a80-8f08-4875-a8d8-17e0da488f16,578bea42f764effe0672e84b
2043,TA225,2016-01-01,E1gchlb3o-,5155876c-e89e-4abd-b602-7b0d318d4696,Stage Dialects,2016-01-01,TA,Theatre Arts,555b3a80-8f08-4875-a8d8-17e0da488f16,578bea42f764effe0672e84b
2044,TA233,2022-01-01,41-5hebhib,60184525b5c9ca0027a7d04e,Movement for Theatre,2021-12-01,TA,Theatre Arts,555b3a80-8f08-4875-a8d8-17e0da488f16,578bea42f764effe0672e84b
2045,TA250R,2019-01-01,Nysnlbho-,5aa83b50bc10652e00c3fa76,Improvisational Theatre Ensemble,2018-12-21,TA,Theatre Arts,555b3a80-8f08-4875-a8d8-17e0da488f16,578bea42f764effe0672e84b
2046,TA260R,2016-01-01,Ekgo2g-hjZ,aa7e2a5a-6aec-4d7f-985f-c2a4ec9c4baa,Theatre Practicum I,2016-01-01,TA,Theatre Arts,555b3a80-8f08-4875-a8d8-17e0da488f16,578bea42f764effe0672e84b
2047,TA315,2017-01-01,N1-i2eZni-,20e97c3f-c6cf-4cfc-90b4-fdf6c3f801fc,Theatre Sound Design,2017-01-01,TA,Theatre Arts,555b3a80-8f08-4875-a8d8-17e0da488f16,578bea42f764effe0672e84b
2048,TA316,2016-01-01,VJGohlZnjZ,37f150aa-bf56-48ef-b35a-9fdbb2168545,Theatre Properties,2016-01-01,TA,Theatre Arts,555b3a80-8f08-4875-a8d8-17e0da488f16,578bea42f764effe0672e84b
2049,TA318R,2016-01-01,V12he-ns-,ab3b8530-9bb9-4f34-8432-b011b64e0ea6,Scene Painting,2016-01-01,TA,Theatre Arts,555b3a80-8f08-4875-a8d8-17e0da488f16,578bea42f764effe0672e84b
2050,TA319,2019-01-01,NJx2ng-3sb,5abd41e7a2379c2e008f0902,Scene Design,2018-12-21,TA,Theatre Arts,555b3a80-8f08-4875-a8d8-17e0da488f16,578bea42f764effe0672e84b
2051,TA320,2017-01-01,Nk-hhebnjW,f8afc9cf-bc66-4d91-942e-0d53f47b4183,Stage Lighting,2017-01-01,TA,Theatre Arts,555b3a80-8f08-4875-a8d8-17e0da488f16,578bea42f764effe0672e84b
2052,TA321R,2022-01-01,EJz22x-2jW,60185a6e7787c20027a4b89b,Readers Theatre,2021-12-01,TA,Theatre Arts,555b3a80-8f08-4875-a8d8-17e0da488f16,578bea42f764effe0672e84b
2053,TA322,2016-01-01,VyTneZnjb,31769b83-3194-4a19-9409-ec8ebec5bdfd,Interpretation and Storytelling,2016-01-01,TA,Theatre Arts,555b3a80-8f08-4875-a8d8-17e0da488f16,578bea42f764effe0672e84b
2054,TA323,2022-01-01,S1Qz19a-u,60300f0b9b439f00274b4143,Acting III,2021-12-01,TA,Theatre Arts,555b3a80-8f08-4875-a8d8-17e0da488f16,578bea42f764effe0672e84b
2055,TA335,2016-01-01,VyWp2xWhi-,11e9ec5b-4fb3-4f3d-b9a2-030b2758e868,Song Interpretation,2016-01-01,TA,Theatre Arts,555b3a80-8f08-4875-a8d8-17e0da488f16,578bea42f764effe0672e84b
2056,TA352R,2019-01-01,4Jz63xb2iW,5aa840a971d9872e002a5450,Children's Theatre,2018-12-21,TA,Theatre Arts,555b3a80-8f08-4875-a8d8-17e0da488f16,578bea42f764effe0672e84b
2057,TA360R,2016-01-01,EyR3gb2jW,c7df8e3d-cb48-4227-9caa-7df347c3b4f3,Theatre Practicum II,2016-01-01,TA,Theatre Arts,555b3a80-8f08-4875-a8d8-17e0da488f16,578bea42f764effe0672e84b
2058,TA362,2020-01-01,VJlA2lZhj-,5dc204cb7cdeef2400879fbc,Theatrical Costume Design,2019-12-01,TA,Theatre Arts,555b3a80-8f08-4875-a8d8-17e0da488f16,578bea42f764effe0672e84b
2059,TA365,2020-01-01,HyAmueArV,5c707826ab73be24001fde4d,Fashion History,2019-12-01,TA,Theatre Arts,555b3a80-8f08-4875-a8d8-17e0da488f16,578bea42f764effe0672e84b
2060,TA374,2016-01-01,4y-02gb3jW,8d501c45-b32a-4c72-a138-be6b32335797,Theatre/Stage Management,2016-01-01,TA,Theatre Arts,555b3a80-8f08-4875-a8d8-17e0da488f16,578bea42f764effe0672e84b
2061,TA390R,2016-01-01,NyMRhxb2sW,41b58221-59f4-432a-ab2c-da1827ea6264,Special Studies in Theatre,2016-01-01,TA,Theatre Arts,555b3a80-8f08-4875-a8d8-17e0da488f16,578bea42f764effe0672e84b
2062,TA395,2016-01-01,Ekkpeb2iW,26c40c8d-474d-48f7-9d34-cb204099f7d3,Travel Study,2016-01-01,TA,Theatre Arts,555b3a80-8f08-4875-a8d8-17e0da488f16,578bea42f764effe0672e84b
2063,TA398,2016-01-01,VJxJ6gb3sW,9705d342-81cf-41f7-9df9-8cbe41b20b30,Internship,2016-01-01,TA,Theatre Arts,555b3a80-8f08-4875-a8d8-17e0da488f16,578bea42f764effe0672e84b
2064,TA399,2016-01-01,V1-kTe-hsW,e42928c9-0bfe-414b-a108-a1ad1e1e8f03,Capstone Seminar,2016-01-01,TA,Theatre Arts,555b3a80-8f08-4875-a8d8-17e0da488f16,578bea42f764effe0672e84b
2065,TA401,2016-01-01,EJMkaeW2jW,300f6c1f-0d37-4954-896c-8584c52ce73b,Theatre History I,2016-01-01,TA,Theatre Arts,555b3a80-8f08-4875-a8d8-17e0da488f16,578bea42f764effe0672e84b
2066,TA402,2016-01-01,EJepebnsW,a7493138-edcd-44ea-b2b3-f0dc14ade664,Theatre History II,2016-01-01,TA,Theatre Arts,555b3a80-8f08-4875-a8d8-17e0da488f16,578bea42f764effe0672e84b
2067,TA405,2022-01-01,VJee6xZhjW,607072873db878491ec21359,Theatre Methods,2021-12-01,TA,Theatre Arts,555b3a80-8f08-4875-a8d8-17e0da488f16,578bea42f764effe0672e84b
2068,TA424,2022-01-01,EkWeaeb3s-,6019ed38f1c71900261606a4,Directing I,2021-12-01,TA,Theatre Arts,555b3a80-8f08-4875-a8d8-17e0da488f16,578bea42f764effe0672e84b
2069,TA425,2016-01-01,Vkzx6x-2o-,1b11f0b6-5ca9-4307-b582-1c744b3d8e34,Directing II,2016-01-01,TA,Theatre Arts,555b3a80-8f08-4875-a8d8-17e0da488f16,578bea42f764effe0672e84b
2070,TA460R,2016-01-01,4k-6eZnsW,ef01536e-6b2d-4829-8973-1ba0edf99479,Theatre Practicum III,2016-01-01,TA,Theatre Arts,555b3a80-8f08-4875-a8d8-17e0da488f16,578bea42f764effe0672e84b
2071,TA499,2016-01-01,4yx-agZns-,a376ee30-6ddb-46fa-983e-0ed7dc5435d6,Senior Capstone,2016-01-01,TA,Theatre Arts,555b3a80-8f08-4875-a8d8-17e0da488f16,578bea42f764effe0672e84b
2072,TESOL101,2016-01-01,4k--aeb2s-,16912d9c-0c17-445c-958c-d1c423cdcd21,Introduction to TESOL,2016-01-01,TESOL,Teaching English as a Second Language,79f4e040-686b-47b4-9cef-f339c665150a,578be868aeb3767907f3b4ff
2073,TESOL102,2016-01-01,4yGpg-hs-,d7f4acb3-b288-43ef-96ce-9d36cf46bd7d,TESOL Pedagogy I,2016-01-01,TESOL,Teaching English as a Second Language,79f4e040-686b-47b4-9cef-f339c665150a,578be868aeb3767907f3b4ff
2074,TESOL103,2022-01-01,NJxf6e-hi-,61e85120abff07173d9087be,TESOL Pedagogy II,2021-12-01,TESOL,Teaching English as a Second Language,79f4e040-686b-47b4-9cef-f339c665150a,578be868aeb3767907f3b4ff
2075,TESOL104,2016-01-01,Nybfpebnj-,c0afce4d-7233-490d-a235-038d845e68cc,English Grammar for TESOL,2016-01-01,TESOL,Teaching English as a Second Language,79f4e040-686b-47b4-9cef-f339c665150a,578be868aeb3767907f3b4ff
